zip_code,shipping_state,phx_zone,cmh_zone,das
19102,PA,8,4,NO
19103,PA,8,4,NO
19104,PA,8,4,NO
19105,PA,8,4,NO
19106,PA,8,4,NO
19107,PA,8,4,NO
19110,PA,8,4,NO
19111,PA,8,4,NO
19112,PA,8,4,NO
19113,PA,8,4,NO
19114,PA,8,4,NO
19115,PA,8,4,NO
19116,PA,8,4,NO
19118,PA,8,4,NO
19119,PA,8,4,NO
19120,PA,8,4,NO
19121,PA,8,4,NO
19122,PA,8,4,NO
19123,PA,8,4,NO
19124,PA,8,4,NO
19125,PA,8,4,NO
19126,PA,8,4,NO
19127,PA,8,4,NO
19128,PA,8,4,NO
19129,PA,8,4,NO
19130,PA,8,4,NO
19131,PA,8,4,NO
19132,PA,8,4,NO
19133,PA,8,4,NO
19134,PA,8,4,NO
19135,PA,8,4,NO
19136,PA,8,4,NO
19137,PA,8,4,NO
19138,PA,8,4,NO
19139,PA,8,4,NO
19140,PA,8,4,NO
19141,PA,8,4,NO
19142,PA,8,4,NO
19143,PA,8,4,NO
19144,PA,8,4,NO
19145,PA,8,4,NO
19146,PA,8,4,NO
19147,PA,8,4,NO
19148,PA,8,4,NO
19149,PA,8,4,NO
19150,PA,8,4,NO
19151,PA,8,4,NO
19152,PA,8,4,NO
19153,PA,8,4,NO
19154,PA,8,4,NO
19155,PA,8,4,NO
19181,PA,8,4,NO
19184,PA,8,4,NO
19192,PA,8,4,NO
19301,PA,8,4,NO
19311,PA,8,4,DAS
19312,PA,8,4,NO
19317,PA,8,4,NO
19320,PA,8,4,DAS
19333,PA,8,4,NO
19335,PA,8,4,NO
19341,PA,8,4,NO
19342,PA,8,4,NO
19343,PA,8,4,NO
19348,PA,8,4,NO
19350,PA,8,4,DAS
19352,PA,8,4,DAS
19355,PA,8,4,NO
19362,PA,8,4,DAS
19363,PA,8,4,DAS
19372,PA,8,4,NO
19373,PA,8,4,NO
19374,PA,8,4,NO
19380,PA,8,4,NO
19382,PA,8,4,NO
19383,PA,8,4,NO
19390,PA,8,4,DAS
19401,PA,8,4,NO
19403,PA,8,4,NO
19405,PA,8,4,NO
19406,PA,8,4,NO
19422,PA,8,4,NO
19425,PA,8,4,NO
19426,PA,8,4,NO
19428,PA,8,4,NO
19435,PA,8,4,NO
19436,PA,8,4,NO
19438,PA,8,4,NO
19440,PA,8,4,NO
19444,PA,8,4,NO
19446,PA,8,4,NO
19453,PA,8,4,NO
19454,PA,8,4,NO
19460,PA,8,4,NO
19462,PA,8,4,NO
19464,PA,8,4,NO
19465,PA,8,4,DAS
19468,PA,8,4,NO
19473,PA,8,4,NO
19475,PA,8,4,NO
19477,PA,8,4,NO
19492,PA,8,4,NO
19503,PA,8,4,DAS
19504,PA,8,4,DAS
19505,PA,8,4,DAS
19508,PA,8,4,DAS
19510,PA,8,4,EAS
19512,PA,8,4,DAS
19518,PA,8,4,DAS
19520,PA,8,4,DAS
19522,PA,8,4,EAS
19525,PA,8,4,NO
19530,PA,8,4,DAS
19539,PA,8,4,DAS
19540,PA,8,4,DAS
19543,PA,8,4,DAS
19547,PA,8,4,DAS
19560,PA,8,4,EAS
19562,PA,8,4,DAS
19601,PA,8,4,EAS
19602,PA,8,4,EAS
19604,PA,8,4,EAS
19605,PA,8,4,EAS
19606,PA,8,4,EAS
19607,PA,8,4,DAS
19608,PA,8,4,EAS
19609,PA,8,4,EAS
19610,PA,8,4,EAS
19611,PA,8,4,DAS
19701,DE,8,4,NO
19702,DE,8,4,NO
19703,DE,8,4,NO
19707,DE,8,4,NO
19709,DE,8,4,NO
19711,DE,8,4,NO
19712,DE,8,4,NO
19713,DE,8,4,NO
19716,DE,8,4,DAS
19717,DE,8,4,NO
19718,DE,8,4,NO
19720,DE,8,4,NO
19721,DE,8,4,NO
19725,DE,8,4,NO
19726,DE,8,4,NO
19734,DE,8,4,DAS
19735,DE,8,4,DAS
19736,DE,8,4,EAS
19801,DE,8,4,NO
19802,DE,8,4,NO
19803,DE,8,4,NO
19804,DE,8,4,NO
19805,DE,8,4,NO
19806,DE,8,4,NO
19807,DE,8,4,NO
19808,DE,8,4,NO
19809,DE,8,4,NO
19810,DE,8,4,NO
19884,DE,8,4,NO
19885,DE,8,4,NO
19886,DE,8,4,NO
19890,DE,8,4,NO
19891,DE,8,4,NO
19892,DE,8,4,NO
19893,DE,8,4,NO
19894,DE,8,4,NO
19895,DE,8,4,NO
19896,DE,8,4,NO
19898,DE,8,4,NO
19901,DE,8,4,EAS
19977,DE,8,4,DAS
20001,DC,8,4,NO
20002,DC,8,4,NO
20003,DC,8,4,NO
20004,DC,8,4,NO
20005,DC,8,4,NO
20006,DC,8,4,NO
20007,DC,8,4,NO
20008,DC,8,4,NO
20009,DC,8,4,NO
20010,DC,8,4,NO
20011,DC,8,4,NO
20012,DC,8,4,NO
20013,DC,8,4,NO
20015,DC,8,4,NO
20016,DC,8,4,NO
20017,DC,8,4,NO
20018,DC,8,4,NO
20019,DC,8,4,NO
20020,MD,8,4,NO
20022,DC,8,4,NO
20024,DC,8,4,NO
20026,DC,8,4,NO
20027,DC,8,4,NO
20029,DC,8,4,NO
20030,DC,8,4,NO
20032,DC,8,4,NO
20033,DC,8,4,NO
20035,DC,8,4,NO
20036,DC,8,4,NO
20037,DC,8,4,NO
20038,DC,8,4,NO
20039,DC,8,4,NO
20040,DC,8,4,NO
20041,VA,8,4,NO
20042,DC,8,4,NO
20043,DC,8,4,NO
20044,DC,8,4,NO
20045,DC,8,4,NO
20047,DC,8,4,NO
20049,DC,8,4,NO
20050,DC,8,4,NO
20052,DC,8,4,NO
20053,DC,8,4,NO
20055,DC,8,4,NO
20056,DC,8,4,NO
20057,DC,8,4,NO
20058,DC,8,4,NO
20059,DC,8,4,NO
20060,DC,8,4,NO
20061,DC,8,4,NO
20062,DC,8,4,NO
20063,DC,8,4,NO
20064,DC,8,4,NO
20065,DC,8,4,NO
20066,DC,8,4,NO
20067,DC,8,4,NO
20068,DC,8,4,NO
20069,DC,8,4,NO
20070,DC,8,4,NO
20071,DC,8,4,NO
20073,DC,8,4,NO
20074,DC,8,4,NO
20075,DC,8,4,NO
20076,DC,8,4,NO
20077,DC,8,4,NO
20078,DC,8,4,NO
20080,DC,8,4,NO
20081,DC,8,4,NO
20082,DC,8,4,NO
20090,DC,8,4,NO
20091,DC,8,4,NO
20101,VA,8,4,NO
20102,VA,8,4,NO
20103,VA,8,4,NO
20104,VA,8,4,NO
20105,VA,8,4,NO
20108,VA,8,4,NO
20109,VA,8,4,NO
20110,VA,8,4,NO
20111,VA,8,4,NO
20112,VA,8,4,NO
20115,VA,8,4,NO
20118,VA,8,4,EAS
20119,VA,8,4,NO
20120,VA,8,4,NO
20121,VA,8,4,NO
20122,VA,8,4,NO
20124,VA,8,4,NO
20129,VA,8,4,NO
20132,VA,8,4,NO
20135,VA,8,4,DAS
20136,VA,8,4,NO
20141,VA,8,4,NO
20143,VA,8,4,NO
20147,VA,8,4,NO
20148,VA,8,4,NO
20149,VA,8,4,NO
20151,VA,8,4,NO
20152,VA,8,4,NO
20155,VA,8,4,NO
20158,VA,8,4,NO
20164,VA,8,4,NO
20165,VA,8,4,NO
20166,VA,8,4,NO
20168,VA,8,4,NO
20169,VA,8,4,NO
20170,VA,8,4,NO
20171,VA,8,4,NO
20172,VA,8,4,NO
20175,VA,8,4,NO
20176,VA,8,4,NO
20177,VA,8,4,NO
20178,VA,8,4,NO
20180,VA,8,4,NO
20181,VA,8,4,NO
20182,VA,8,4,DAS
20186,VA,8,4,NO
20187,VA,8,4,NO
20189,VA,8,4,NO
20190,VA,8,4,NO
20191,VA,8,4,NO
20192,VA,8,4,NO
20194,VA,8,4,NO
20195,VA,8,4,NO
20196,VA,8,4,NO
20197,VA,8,4,NO
20601,MD,8,4,NO
20602,MD,8,4,NO
20603,MD,8,4,NO
20607,MD,8,4,NO
20608,MD,8,4,NO
20611,MD,8,4,NO
20613,MD,8,4,NO
20616,MD,8,4,NO
20617,MD,8,4,NO
20632,MD,8,4,NO
20639,MD,8,4,NO
20646,MD,8,4,NO
20675,MD,8,4,NO
20677,MD,8,4,NO
20689,MD,8,4,NO
20693,MD,8,4,DAS
20695,MD,8,4,NO
20701,MD,8,4,NO
20705,MD,8,4,NO
20706,MD,8,4,NO
20707,MD,8,4,NO
20708,MD,8,4,NO
20710,MD,8,4,NO
20711,MD,8,4,NO
20712,MD,8,4,NO
20714,MD,8,4,NO
20715,MD,8,4,NO
20716,MD,8,4,NO
20720,MD,8,4,NO
20721,MD,8,4,NO
20722,MD,8,4,NO
20723,MD,8,4,NO
20724,MD,8,4,NO
20732,MD,8,4,NO
20733,MD,8,4,NO
20735,MD,8,4,NO
20736,MD,8,4,NO
20737,MD,8,4,NO
20740,MD,8,4,NO
20742,MD,8,4,NO
20743,MD,8,4,NO
20744,MD,8,4,NO
20745,MD,8,4,NO
20746,MD,8,4,NO
20747,MD,8,4,NO
20748,MD,8,4,NO
20751,MD,8,4,NO
20754,MD,8,4,NO
20755,MD,8,4,NO
20758,MD,8,4,NO
20759,MD,8,4,NO
20763,MD,8,4,NO
20764,MD,8,4,NO
20769,MD,8,4,NO
20770,MD,8,4,NO
20772,MD,8,4,NO
20774,MD,8,4,NO
20776,MD,8,4,NO
20777,MD,8,4,NO
20778,MD,8,4,NO
20779,MD,8,4,NO
20781,MD,8,4,NO
20782,MD,8,4,NO
20783,MD,8,4,NO
20784,MD,8,4,NO
20785,MD,8,4,NO
20794,MD,8,4,NO
20812,MD,8,4,NO
20814,MD,8,4,NO
20815,MD,8,4,NO
20816,MD,8,4,NO
20817,MD,8,4,NO
20818,MD,8,4,NO
20832,MD,8,4,NO
20833,MD,8,4,NO
20837,MD,8,4,EAS
20841,MD,8,4,DAS
20850,MD,8,4,NO
20851,MD,8,4,NO
20852,MD,8,4,NO
20853,MD,8,4,NO
20854,MD,8,4,DAS
20855,MD,8,4,NO
20860,MD,8,4,NO
20861,MD,8,4,NO
20862,MD,8,4,NO
20866,MD,8,4,NO
20868,MD,8,4,NO
20871,MD,8,4,NO
20872,MD,8,4,NO
20874,MD,8,4,DAS
20876,MD,8,4,DAS
20877,MD,8,4,NO
20878,MD,8,4,DAS
20879,MD,8,4,DAS
20882,MD,8,4,NO
20886,MD,8,4,NO
20895,MD,8,4,NO
20901,MD,8,4,NO
20902,MD,8,4,NO
20903,MD,8,4,NO
20904,MD,8,4,NO
20905,MD,8,4,NO
20906,MD,8,4,NO
20910,MD,8,4,NO
20912,MD,8,4,NO
21001,MD,8,4,NO
21005,MD,8,4,DAS
21009,MD,8,4,NO
21010,MD,8,4,DAS
21012,MD,8,4,NO
21013,MD,8,4,NO
21014,MD,8,4,NO
21015,MD,8,4,NO
21017,MD,8,4,NO
21022,MD,8,4,NO
21028,MD,8,4,NO
21029,MD,8,4,NO
21030,MD,8,4,NO
21031,MD,8,4,NO
21032,MD,8,4,NO
21035,MD,8,4,NO
21036,MD,8,4,NO
21037,MD,8,4,NO
21040,MD,8,4,NO
21042,MD,8,4,NO
21043,MD,8,4,NO
21044,MD,8,4,NO
21045,MD,8,4,NO
21046,MD,8,4,NO
21047,MD,8,4,NO
21048,MD,8,4,NO
21050,MD,8,4,NO
21053,MD,8,4,NO
21054,MD,8,4,NO
21057,MD,8,4,NO
21060,MD,8,4,NO
21061,MD,8,4,NO
21062,MD,8,4,NO
21074,MD,8,4,NO
21075,MD,8,4,NO
21076,MD,8,4,NO
21077,MD,8,4,NO
21078,MD,8,4,NO
21082,MD,8,4,NO
21084,MD,8,4,DAS
21085,MD,8,4,NO
21087,MD,8,4,NO
21090,MD,8,4,NO
21093,MD,8,4,NO
21094,MD,8,4,NO
21102,MD,8,4,NO
21104,MD,8,4,NO
21108,MD,8,4,NO
21111,MD,8,4,NO
21113,MD,8,4,NO
21114,MD,8,4,NO
21117,MD,8,4,NO
21120,MD,8,4,NO
21122,MD,8,4,NO
21128,MD,8,4,NO
21131,MD,8,4,NO
21132,MD,8,4,DAS
21133,MD,8,4,NO
21136,MD,8,4,NO
21140,MD,8,4,NO
21144,MD,8,4,NO
21146,MD,8,4,NO
21152,MD,8,4,NO
21153,MD,8,4,NO
21154,MD,8,4,DAS
21155,MD,8,4,NO
21156,MD,8,4,NO
21157,MD,8,4,NO
21158,MD,8,4,DAS
21161,MD,8,4,DAS
21162,MD,8,4,NO
21163,MD,8,4,NO
21201,MD,8,4,NO
21202,MD,8,4,NO
21203,MD,8,4,NO
21204,MD,8,4,NO
21205,MD,8,4,NO
21206,MD,8,4,NO
21207,MD,8,4,NO
21208,MD,8,4,NO
21209,MD,8,4,NO
21210,MD,8,4,NO
21211,MD,8,4,NO
21212,MD,8,4,NO
21213,MD,8,4,NO
21214,MD,8,4,NO
21215,MD,8,4,NO
21216,MD,8,4,NO
21217,MD,8,4,NO
21218,MD,8,4,NO
21219,MD,8,4,NO
21220,MD,8,4,NO
21221,MD,8,4,NO
21222,MD,8,4,NO
21223,MD,8,4,NO
21224,MD,8,4,NO
21225,MD,8,4,NO
21226,MD,8,4,NO
21227,MD,8,4,NO
21228,MD,8,4,NO
21229,MD,8,4,NO
21230,MD,8,4,NO
21231,MD,8,4,NO
21234,MD,8,4,NO
21236,MD,8,4,NO
21237,MD,8,4,NO
21239,MD,8,4,NO
21244,MD,8,4,NO
21250,MD,8,4,NO
21251,MD,8,4,NO
21252,MD,8,4,NO
21278,MD,8,4,NO
21281,MD,8,4,NO
21282,MD,8,4,NO
21284,MD,8,4,NO
21285,MD,8,4,NO
21286,MD,8,4,NO
21401,MD,8,4,NO
21402,MD,8,4,NO
21403,MD,8,4,NO
21405,MD,8,4,NO
21409,MD,8,4,NO
21601,MD,8,4,EAS
21617,MD,8,4,EAS
21619,MD,8,4,DAS
21620,MD,8,4,EAS
21638,MD,8,4,DAS
21658,MD,8,4,DAS
21666,MD,8,4,DAS
21701,MD,8,4,DAS
21702,MD,8,4,DAS
21703,MD,8,4,DAS
21704,MD,8,4,DAS
21710,MD,8,4,DAS
21716,MD,8,4,DAS
21723,MD,8,4,NO
21727,MD,8,4,EAS
21737,MD,8,4,NO
21738,MD,8,4,NO
21754,MD,8,4,NO
21755,MD,8,4,DAS
21769,MD,8,4,DAS
21770,MD,8,4,NO
21771,MD,8,4,NO
21774,MD,8,4,NO
21776,MD,8,4,DAS
21784,MD,8,4,NO
21787,MD,8,4,DAS
21788,MD,8,4,DAS
21791,MD,8,4,DAS
21793,MD,8,4,DAS
21794,MD,8,4,NO
21797,MD,8,4,NO
21901,MD,8,4,DAS
21903,MD,8,4,DAS
21904,MD,8,4,DAS
21911,MD,8,4,DAS
21921,MD,8,4,NO
22003,VA,8,4,NO
22015,VA,8,4,NO
22025,VA,8,4,NO
22026,VA,8,4,DAS
22027,VA,8,4,NO
22030,VA,8,4,NO
22031,VA,8,4,NO
22032,VA,8,4,NO
22033,VA,8,4,NO
22034,VA,8,4,NO
22035,VA,8,4,NO
22036,VA,8,4,NO
22037,VA,8,4,DAS
22038,VA,8,4,NO
22039,VA,8,4,NO
22040,VA,8,4,NO
22041,VA,8,4,NO
22042,VA,8,4,NO
22043,VA,8,4,NO
22044,VA,8,4,NO
22046,VA,8,4,NO
22060,VA,8,4,NO
22066,VA,8,4,NO
22067,VA,8,4,NO
22079,VA,8,4,NO
22081,VA,8,4,NO
22082,VA,8,4,NO
22095,VA,8,4,NO
22096,VA,8,4,NO
22101,VA,8,4,NO
22102,VA,8,4,NO
22107,VA,8,4,NO
22108,VA,8,4,NO
22109,VA,8,4,NO
22116,VA,8,4,NO
22118,VA,8,4,NO
22119,VA,8,4,NO
22122,VA,8,4,NO
22124,VA,8,4,NO
22125,VA,8,4,NO
22134,VA,8,4,DAS
22150,VA,8,4,NO
22151,VA,8,4,NO
22152,VA,8,4,NO
22153,VA,8,4,NO
22156,VA,8,4,NO
22158,VA,8,4,NO
22159,VA,8,4,NO
22160,VA,8,4,NO
22180,VA,8,4,NO
22181,VA,8,4,NO
22182,VA,8,4,NO
22185,VA,8,4,NO
22191,VA,8,4,NO
22192,VA,8,4,NO
22193,VA,8,4,NO
22201,VA,8,4,NO
22202,VA,8,4,NO
22203,VA,8,4,NO
22204,VA,8,4,NO
22205,VA,8,4,NO
22206,VA,8,4,NO
22207,VA,8,4,NO
22209,VA,8,4,NO
22211,VA,8,4,NO
22212,VA,8,4,NO
22213,VA,8,4,NO
22214,VA,8,4,NO
22226,VA,8,4,NO
22301,VA,8,4,NO
22302,VA,8,4,NO
22303,VA,8,4,NO
22304,VA,8,4,NO
22305,VA,8,4,NO
22306,VA,8,4,NO
22307,VA,8,4,NO
22308,VA,8,4,NO
22309,VA,8,4,NO
22310,VA,8,4,NO
22311,VA,8,4,NO
22312,VA,8,4,NO
22314,VA,8,4,NO
22315,VA,8,4,NO
22331,VA,8,4,NO
22332,VA,8,4,NO
22334,VA,8,4,NO
22401,VA,8,4,EAS
22405,VA,8,4,EAS
22406,VA,8,4,DAS
22407,VA,8,4,EAS
22408,VA,8,4,EAS
22412,VA,8,4,NO
22485,VA,8,4,EAS
22508,VA,8,4,EAS
22514,VA,8,4,NO
22546,VA,8,4,NO
22551,VA,8,4,EAS
22553,VA,8,4,EAS
22554,VA,8,4,DAS
22556,VA,8,4,DAS
22560,VA,8,4,DAS
22572,VA,8,4,EAS
22601,VA,8,3,EAS
22602,VA,8,3,EAS
22611,VA,8,3,DAS
22630,VA,8,3,DAS
22645,VA,8,3,DAS
22649,VA,8,3,DAS
22655,VA,8,3,DAS
22657,VA,8,3,DAS
22701,VA,8,3,DAS
22712,VA,8,3,DAS
22902,VA,8,3,EAS
22963,VA,8,3,EAS
23005,VA,8,4,NO
23015,VA,8,4,NO
23024,VA,8,4,DAS
23039,VA,8,4,NO
23047,VA,8,4,NO
23058,VA,8,4,NO
23059,VA,8,4,NO
23060,VA,8,4,NO
23065,VA,8,4,NO
23069,VA,8,4,NO
23072,VA,8,4,DAS
23075,VA,8,4,NO
23084,VA,8,4,DAS
23086,VA,8,4,NO
23089,VA,8,4,NO
23093,VA,8,4,DAS
23102,VA,8,4,NO
23103,VA,8,4,NO
23111,VA,8,4,NO
23112,VA,8,4,NO
23113,VA,8,4,NO
23114,VA,8,4,NO
23116,VA,8,4,NO
23117,VA,8,4,DAS
23120,VA,8,4,NO
23124,VA,8,4,NO
23129,VA,8,4,NO
23139,VA,8,4,NO
23140,VA,8,4,NO
23141,VA,8,4,NO
23146,VA,8,4,NO
23150,VA,8,4,NO
23153,VA,8,4,NO
23160,VA,8,4,DAS
23168,VA,8,4,NO
23173,VA,8,4,NO
23181,VA,8,4,NO
23185,VA,8,4,DAS
23186,VA,8,4,DAS
23188,VA,8,4,NO
23192,VA,8,4,NO
23219,VA,8,4,NO
23220,VA,8,4,NO
23221,VA,8,4,NO
23222,VA,8,4,NO
23223,VA,8,4,NO
23224,VA,8,4,NO
23225,VA,8,4,NO
23226,VA,8,4,NO
23227,VA,8,4,NO
23228,VA,8,4,NO
23229,VA,8,4,NO
23230,VA,8,4,NO
23231,VA,8,4,NO
23232,VA,8,4,NO
23233,VA,8,4,NO
23234,VA,8,4,NO
23235,VA,8,4,NO
23236,VA,8,4,NO
23237,VA,8,4,NO
23238,VA,8,4,NO
23241,VA,8,4,NO
23242,VA,8,4,NO
23249,VA,8,4,NO
23250,VA,8,4,NO
23255,VA,8,4,NO
23269,VA,8,4,NO
23276,VA,8,4,NO
23278,VA,8,4,NO
23279,VA,8,4,NO
23282,VA,8,4,NO
23284,VA,8,4,NO
23285,VA,8,4,NO
23286,VA,8,4,NO
23288,VA,8,4,NO
23289,VA,8,4,NO
23290,VA,8,4,NO
23291,VA,8,4,NO
23292,VA,8,4,NO
23293,VA,8,4,NO
23294,VA,8,4,NO
23295,VA,8,4,NO
23297,VA,8,4,NO
23298,VA,8,4,NO
23314,VA,8,4,NO
23320,VA,8,4,NO
23321,VA,8,4,NO
23322,VA,8,4,NO
23323,VA,8,4,NO
23324,VA,8,4,NO
23325,VA,8,4,NO
23430,VA,8,4,DAS
23432,VA,8,4,NO
23433,VA,8,4,NO
23434,VA,8,4,NO
23435,VA,8,4,NO
23436,VA,8,4,NO
23437,VA,8,4,DAS
23451,VA,8,4,NO
23452,VA,8,4,NO
23453,VA,8,4,NO
23454,VA,8,4,NO
23455,VA,8,4,NO
23456,VA,8,4,NO
23457,VA,8,4,NO
23462,VA,8,4,NO
23463,VA,8,4,NO
23464,VA,8,4,NO
23465,VA,8,4,NO
23479,VA,8,4,NO
23487,VA,8,4,NO
23502,VA,8,4,NO
23503,VA,8,4,NO
23504,VA,8,4,NO
23505,VA,8,4,NO
23507,VA,8,4,NO
23508,VA,8,4,NO
23509,VA,8,4,NO
23510,VA,8,4,NO
23513,VA,8,4,NO
23517,VA,8,4,NO
23518,VA,8,4,NO
23519,VA,8,4,NO
23523,VA,8,4,NO
23529,VA,8,4,NO
23601,VA,8,4,NO
23602,VA,8,4,NO
23603,VA,8,4,NO
23605,VA,8,4,NO
23606,VA,8,4,NO
23607,VA,8,4,NO
23608,VA,8,4,NO
23630,VA,8,4,NO
23651,VA,8,4,NO
23661,VA,8,4,NO
23662,VA,8,4,NO
23663,VA,8,4,NO
23664,VA,8,4,NO
23666,VA,8,4,NO
23667,VA,8,4,NO
23668,VA,8,4,NO
23669,VA,8,4,NO
23692,VA,8,4,NO
23693,VA,8,4,NO
23696,VA,8,4,DAS
23701,VA,8,4,NO
23702,VA,8,4,NO
23703,VA,8,4,NO
23704,VA,8,4,NO
23707,VA,8,4,NO
23708,VA,8,4,NO
23709,VA,8,4,NO
23801,VA,8,4,NO
23803,VA,8,4,NO
23805,VA,8,4,NO
23806,VA,8,4,NO
23831,VA,8,4,NO
23832,VA,8,4,NO
23834,VA,8,4,NO
23836,VA,8,4,NO
23838,VA,8,4,NO
23851,VA,8,4,DAS
23860,VA,8,4,NO
23875,VA,8,4,NO
23885,VA,8,4,DAS
24011,VA,8,3,NO
24012,VA,8,3,NO
24013,VA,8,3,NO
24014,VA,8,3,NO
24015,VA,8,3,NO
24016,VA,8,3,NO
24017,VA,8,3,NO
24018,VA,8,3,NO
24019,VA,8,3,NO
24060,VA,8,3,DAS
24061,VA,8,3,NO
24064,VA,8,3,NO
24065,VA,8,3,NO
24066,VA,8,3,NO
24073,VA,8,3,NO
24077,VA,8,3,NO
24083,VA,8,3,NO
24085,VA,8,3,EAS
24087,VA,8,3,NO
24090,VA,8,3,NO
24091,VA,8,3,EAS
24092,VA,8,3,NO
24095,VA,8,3,NO
24101,VA,8,3,NO
24121,VA,8,3,NO
24122,VA,8,3,NO
24141,VA,8,3,DAS
24142,VA,8,3,NO
24149,VA,8,3,DAS
24151,VA,8,3,NO
24153,VA,8,3,NO
24174,VA,8,3,NO
24175,VA,8,3,NO
24179,VA,8,3,NO
24184,VA,8,3,NO
24426,VA,8,3,EAS
24501,VA,8,3,DAS
24502,VA,8,3,DAS
24504,VA,8,3,DAS
24517,VA,8,3,DAS
24523,VA,8,3,NO
24550,VA,8,3,DAS
24551,VA,8,3,DAS
24556,VA,8,3,NO
24570,VA,8,3,NO
24572,VA,8,3,DAS
25143,WV,7,2,EAS
25159,WV,7,2,EAS
25168,WV,7,2,EAS
25177,WV,7,2,EAS
25213,WV,7,2,DAS
25313,WV,7,2,EAS
25401,WV,8,3,EAS
25403,WV,8,3,EAS
25404,WV,8,3,EAS
25405,WV,8,3,EAS
25413,WV,8,3,EAS
25414,WV,8,3,DAS
25420,WV,8,3,EAS
25425,WV,8,3,DAS
25428,WV,8,3,EAS
25430,WV,8,3,EAS
25432,WV,8,3,EAS
25438,WV,8,3,DAS
25443,WV,8,3,EAS
25446,WV,8,3,EAS
25504,WV,7,2,NO
25506,WV,7,2,EAS
25510,WV,7,2,DAS
25523,WV,7,2,EAS
25526,WV,7,2,DAS
25530,WV,7,2,NO
25535,WV,7,2,NO
25541,WV,7,2,NO
25544,WV,7,2,EAS
25545,WV,7,2,DAS
25550,WV,7,2,EAS
25559,WV,7,2,NO
25560,WV,7,2,DAS
25570,WV,7,2,NO
25571,WV,7,2,DAS
25701,WV,7,2,NO
25702,WV,7,2,NO
25703,WV,7,2,NO
25704,WV,7,2,NO
25705,WV,7,2,NO
26003,WV,7,2,EAS
27006,NC,8,3,EAS
27012,NC,8,3,EAS
27023,NC,8,3,EAS
27028,NC,8,3,DAS
27040,NC,8,3,EAS
27045,NC,8,3,EAS
27051,NC,8,3,EAS
27054,NC,8,3,DAS
27101,NC,8,3,EAS
27103,NC,8,3,EAS
27104,NC,8,3,EAS
27105,NC,8,3,EAS
27106,NC,8,3,EAS
27107,NC,8,3,EAS
27109,NC,8,3,EAS
27110,NC,8,3,EAS
27127,NC,8,3,EAS
27203,NC,8,3,EAS
27205,NC,8,3,EAS
27214,NC,8,3,DAS
27215,NC,8,3,NO
27217,NC,8,3,DAS
27233,NC,8,3,EAS
27243,NC,8,3,NO
27244,NC,8,3,DAS
27248,NC,8,3,EAS
27249,NC,8,3,DAS
27253,NC,8,3,NO
27258,NC,8,3,NO
27260,NC,8,3,EAS
27262,NC,8,3,EAS
27263,NC,8,3,EAS
27265,NC,8,3,EAS
27278,NC,8,3,NO
27282,NC,8,3,EAS
27283,NC,8,3,DAS
27284,NC,8,3,EAS
27292,NC,8,3,EAS
27295,NC,8,3,EAS
27298,NC,8,3,DAS
27299,NC,8,3,DAS
27301,NC,8,3,DAS
27302,NC,8,3,NO
27310,NC,8,3,EAS
27312,NC,8,3,NO
27313,NC,8,3,EAS
27316,NC,8,3,EAS
27317,NC,8,3,EAS
27320,NC,8,3,EAS
27330,NC,8,3,NO
27332,NC,8,3,DAS
27344,NC,8,3,DAS
27349,NC,8,3,NO
27350,NC,8,3,EAS
27355,NC,8,3,DAS
27358,NC,8,3,EAS
27360,NC,8,3,EAS
27370,NC,8,3,EAS
27377,NC,8,3,DAS
27401,NC,8,3,DAS
27403,NC,8,3,EAS
27405,NC,8,3,DAS
27406,NC,8,3,DAS
27408,NC,8,3,EAS
27409,NC,8,3,EAS
27411,NC,8,3,DAS
27455,NC,8,3,EAS
27501,NC,8,4,DAS
27502,NC,8,4,NO
27503,NC,8,4,NO
27504,NC,8,4,NO
27505,NC,8,4,DAS
27508,NC,8,4,DAS
27509,NC,8,4,NO
27510,NC,8,4,NO
27511,NC,8,4,NO
27513,NC,8,4,NO
27514,NC,8,4,NO
27516,NC,8,4,NO
27517,NC,8,4,NO
27518,NC,8,4,NO
27519,NC,8,4,NO
27520,NC,8,4,NO
27522,NC,8,4,NO
27523,NC,8,4,NO
27525,NC,8,4,NO
27526,NC,8,4,NO
27527,NC,8,4,NO
27529,NC,8,4,NO
27536,NC,8,4,NO
27537,NC,8,4,NO
27539,NC,8,4,NO
27540,NC,8,4,NO
27541,NC,8,4,NO
27544,NC,8,4,NO
27545,NC,8,4,NO
27549,NC,8,4,DAS
27560,NC,8,4,NO
27562,NC,8,4,NO
27565,NC,8,4,NO
27571,NC,8,4,NO
27572,NC,8,4,NO
27573,NC,8,4,DAS
27574,NC,8,4,DAS
27576,NC,8,4,DAS
27577,NC,8,4,DAS
27581,NC,8,4,NO
27583,NC,8,4,NO
27587,NC,8,4,NO
27591,NC,8,4,NO
27592,NC,8,4,NO
27596,NC,8,4,NO
27597,NC,8,4,NO
27601,NC,8,4,NO
27603,NC,8,4,NO
27604,NC,8,4,NO
27605,NC,8,4,NO
27606,NC,8,4,NO
27607,NC,8,4,NO
27608,NC,8,4,NO
27609,NC,8,4,NO
27610,NC,8,4,NO
27612,NC,8,4,NO
27613,NC,8,4,NO
27614,NC,8,4,NO
27615,NC,8,4,NO
27616,NC,8,4,NO
27617,NC,8,4,NO
27695,NC,8,4,NO
27701,NC,8,4,NO
27703,NC,8,4,NO
